"Howard Hughes Medical Institute, Department of Chemistry and Biochemistry, University of California-San Diego, 9500 Gilman Drive, Leichtag 415, La Jolla, CA 92093, USA.",32.876669,-117.2368535
"Department of Biochemistry, McGill University, Quebec, Canada.",45.50478469999999,-73.5771511
"Structural Biology Program, EMBL Heidelberg, Meyerhofstrasse 1, 69117 Heidelberg, Germany.",49.38406,8.710757
"Department of Biological Sciences and the Purdue Cancer Center, Purdue University, West Lafayette, Indiana 47907-1392, USA.",40.4237054,-86.92119459999999
"Department of Molecular Biology, University of Aarhus, Gustav Wieds Vej 10 C, DK-8000 Aarhus C, Denmark.",56.167832,10.19449
"Department of Chemistry, Nerviano Medical Sciences, Discovery Research Oncology, Viale Pasteur 10, 20014 Nerviano (MI), Italy.",45.5475431,8.9849141
"Department of Cancer Immunology and AIDS, Dana-Farber Cancer Institute, Boston, MA 02115, USA.",42.3376481,-71.10811989999999
"Departament de Bioquímica i Biologia Molecular, Facultat de Ciències, and Institut de Biotecnologia i de Biomedicina, Universitat Autònoma de Barcelona, Bellaterra, Spain.",41.49871,2.106928
"Building 5, Room 126, NIH, Bethesda, MD 20892-0520, USA.",38.9915958,-77.09626949999999
"Department of Biomolecular Sciences and Biotechnology, University of Milano, Via Celoria 26, I-20131 Milano, Italy.",45.4762722,9.233290499999999
"Wadsworth Center, 150 New Scotland Avenue, CMS-1155, Albany, NY 12208, USA.",42.7061675,-73.9185643
"Department of Biochemistry, The University of Western Ontario, London, ON, N6A 5C1, Canada.",43.0095971,-81.2737336
"Department of Botany, University of Toronto, 25 Willcocks Street, Toronto, Ontario M5S 3B2, Canada.",43.6628917,-79.39565640000001
"Department of Biochemistry and Biophysics, University of Rochester School of Medicine and Dentistry, Rochester, New York 14642, USA.",43.1230503,-77.6269403
"Genomics Institute of the Novartis Research Foundation, 10675 John Jay Hopkins Drive, San Diego, California 92121, USA.",32.896128,-117.2390526
"Center for Biomolecular Recognition, Department of Life Sciences and Division of Molecular and Life Sciences, Pohang University of Science and Technology, Pohang, Kyungbuk, 790-784, Korea.",36.0138857,129.3231836
"Cancer Research UK Biomolecular Structure Group, The School of Pharmacy, University of London, London WC1N 1AX, UK.",51.5252114,-0.1223576
"Department of Life Sciences and Institute of Bioinformatics and Structural Biology, National Tsinghua University, Hsinchu, Taiwan 30013, Republic of China.",24.7947253,120.9932316
"Laboratory for Structural Biology, National Space Science and Technology Center, University of Alabama in Huntsville, 35805, USA.",34.7111411,-86.6539238
"Department of Biochemistry, Temple University School of Medicine, Philadelphia, PA 19140, USA.",40.0068696,-75.1522336
"Department of Chemistry, Howard Hughes Medical Institute, University of Oregon, Eugene, OR 97403-1229, USA.",41.7911243,-87.60249739999999
"T.C. Jenkins Department of Biophysics, Johns Hopkins University, Baltimore, Maryland 21218, USA.",39.3299013,-76.6205177
"Department of Life Science, Graduate School of Life Science, University of Hyogo and Himeji Institute of Technology, 3-2-1 Koto, Ako-gun, Hyogo 678-1297, Japan.",34.9288308,134.4466295
"Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Massachusetts 02115, USA.",42.33622860000001,-71.1042774
"Department of Biochemistry and Molecular Biology, University of Glasgow, Glasgow G12 8QQ, United Kingdom.",55.87212109999999,-4.288200499999999
"Max-Planck Institute for Molecular Genetics, Ihnestrasse 73, D-14195 Berlin, Germany.",52.444311,13.273748
"Max Planck Institute for Biophysical Chemistry, 3D Electron Cryomicroscopy, Am Fassberg 11, 37077 Göttingen, Germany.",51.5620188,9.9697821
"Advanced Protein Crystallography Research Group, RIKEN Harima Institute at SPring-8, 1-1-1 Kouto, Mikazuki-cho, Sayo-gun, Hyogo 679-5148.",34.9467659,134.427681
"Medical Research Council Virology Unit, Institute of Biomedical and Life Sciences, University of Glasgow, Scotland, United Kingdom.",55.87212109999999,-4.288200499999999
"Department of Advanced Bioscience, Kinki University, 3327-204 Nakamachi, Nara 631-8505.",34.6721535,135.7323201
"Department of Life and Environmental Sciences, Chiba Institute of Technology, 2-17-1 Tsudanuma, Narashino, Chiba 275-0016.",35.688847,140.0213635
"Department of Biochemistry and Molecular Genetics, University of Alabama at Birmingham, School of Medicine, Birmingham, Alabama 35294, USA.",33.503198,-86.8039601
"MRC Cancer Cell Unit, Hutchison MRC Research Centre, Hills Road, Cambridge CB2 2XZ, UK.",52.1862709,0.137827
"Division of Cell Biology and Biophysics, University of Missouri-Kansas City, Kansas City, Missouri 64110-2499, USA.",39.0335539,-94.57602589999999
"Division of Medicinal Chemistry, College of Pharmacy, The University of Texas, Austin, Texas 78712-1074, USA.",30.2880174,-97.73857199999999
"Yokohama City University, Suehiro, Tsurumi, Yokohama, Kanagawa 230-0045, Japan.",35.506779,139.67776
"Laboratoire de Cristallographie et Cristallogenèse des Protéines, Institut de Biologie Structurale 'Jean-Pierre Ebel' (UMR 5075, CEA-CNRS-UJF), 41 rue Jules Horowitz, 38027 Grenoble cedex 1, France.",45.2034545,5.6960637
"Department of Chemistry, Sunesis Pharmaceuticals, 341 Oyster Point Boulevard, South San Francisco, CA 94080, USA.",37.6671848,-122.3825233
"The Protein Crystallography Unit, Department of Biochemistry and Molecular Biology, School of Biomedical Sciences, Monash University, Clayton, Victoria, Australia.",-37.9112889,145.1295245
"Departments of Biochemistry and Pharmacology and Toxicology, Queen's University, Kingston, Ontario, Canada K7L 3N6.",44.2252795,-76.49514119999999
"Cancer Research UK Receptor Structure Research Group, Division of Structural Biology, University of Oxford, UK.",51.7518422,-1.2158256
"Key Laboratory of Proteomics, Institute of Biochemistry and Cell Biology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences, 320 Yue-Yang Road, Shanghai 200031, China.",31.2013464,121.4526487
"All India Institute of Medical Sciences, Department of Biophysics, New Delhi, India.",28.5449756,77.1926283
"Department of Medicinal Chemistry, University of Michigan, 428 Church Street, Ann Arbor, Michigan 48109, USA.",42.2771468,-83.7349328
"MRC Centre, Hills Road, Cambridge, UK.",52.175464,0.132616
"ATP System Project, Exploratory Research for Advanced Technology, Japan Science and Technology Agency, Yokohama, Japan.",35.32017099999999,139.649923
"Department of Biological Sciences, Imperial College London, SW7 2BW, UK.",51.49879970000001,-0.1748772
"Sunesis Pharmaceuticals, Incorporated, 341 Oyster Point Boulevard, South San Francisco, CA 94080, USA.",37.6671848,-122.3825233
"Vaccine Research Center, National Institute of Allergy and Infectious Diseases, Bethesda, MD 20892, USA.",39.0024279,-77.1022007
"Information Génomique et Structurale, CNRS, Marseille, France.",43.2346491,5.4416245
"Department of Biochemistry and Biophysics, Texas A&M University, and the Texas Agricultural Experiment Station, College Station, Texas 77843-2128, USA.",30.6107307,-96.34908809999999
"Gene Center, Department of Chemistry and Biochemistry, Ludwig-Maximilians-University of Munich, Feodor-Lynen-Strasse 25, 81377 Munich, Germany.",48.11303480000001,11.4647295
"Division of Basic Sciences, Fred Hutchinson Cancer Research Center, 1100 Fairview Avenue North, Seattle, Washington 98109-1024, USA.",47.6272634,-122.3314858
"Dipartimento di Scienze e Tecnologie Biomediche, Università di Udine, Udine, Italy.",46.0810723,13.2119474
"Department of Chemistry, University of York, York, United Kingdom.",53.9478728,-1.0478536
"Laboratoire d'Enzymologie et Biochimie Structurales, CNRS, Gif sur Yvette, France.",48.7060241,2.1314657
"Science and Technology Office, Yokohama Center, Mitsubishi Chemical Corporation, 1000 Kamoshida-cho, Aoba, Yokohama 227-8502, Japan.",35.5567595,139.5004034
"Department of Biochemistry, University of Western Ontario, London, Ontari, Canada N6A 5C1.",43.0095971,-81.2737336
"Department of Medical Biochemistry and Genetics, Texas A and M University, College Station, TX 77843, USA.",30.6107307,-96.34908809999999
"Istituto di Cristallografia, CNR, P.O. Box 10, I-00016 Monterotondo Stazione Roma, Italy.",45.5896329,10.0333696
"Centre of Structural Biology, Institute of Fundamental Sciences, Massey University, Palmerston North, New Zealand.",-40.3867649,175.619553
"Graduate School of Supramolecular Biology Yokohama City University, 1-7-29 Suehiro-cho, Tsurumi-ku, Yokohama 230-0045, Japan.",35.4887367,139.6837679
"Centre for Crystallographic Studies, Department of Chemistry, University of Copenhagen, 5 Universitetsparken, DK-2100 Copenhagen Ø, Denmark.",55.6969496,12.5715789
"Department of Physics, IBILCE/UNESP, Cristovão Colombo 2265, São José do Rio Preto, São Paulo, Brazil.",-20.7851971,-49.35975450000001
"Protein Analysis and Design Laboratory, Division of Drug Discovery, Korea Research Institute of Bioscience and Biotechnology, Yusong P. O. Box 115, Daejon, Republic of Korea.",36.362216,127.3561329
"Vertex Pharmaceuticals (Europe) Ltd, 88 Milton Park, Abingdon, Oxfordshire OX14 4RY, UK.",51.62169859999999,-1.2945707
"Bio-metal Science Laboratory, RIKEN Harima Institute/SPring8, Mikazuki, Sayo, Hyogo 679-5148, Japan.",34.9866768,134.4357509
"Department of Neuroscience and Cell Biology, University of Texas Medical Branch, and Sealy Center for Molecular Science & Structural Biology, Galveston, TX 77555, USA.",29.3112504,-94.7775825
"Center for Eukaryotic Structural Genomics, Department of Biochemistry, University of Wisconsin-Madison, WI 53706-1544, USA.",43.0741306,-89.41199399999999
"Department of Chemistry, Nerviano Medical Science, BU-Oncology, Via Pasteur 10, 20014 Nerviano MI, Italy.",45.5475431,8.9849141
"Department of Chemistry, Université de Montréal, C.P. 6128, Succ. Centre-Ville, Montréal, PQ, Canada H3C 3J7.",45.50232,-73.5436479
"Department of Research Bioanalysis and Drug Metabolism, GlaxoSmithKline, Research Triangle Park, NC 27709, USA.",35.9274466,-78.8617222
"Department of Biology, Norwegian University of Science and Technology, Trondheim.",63.41949899999999,10.4020771
"Institute of Biochemical Sciences, National Taiwan University, Taipei.",25.0173405,121.5397518
"Institute of Molecular and Cellular Biology and Department of Life Sciences, National Tsing Hua University, Hsinchu, Taiwan.",24.7947253,120.9932316
"School of Biological and Chemical Sciences, Queen Mary, University of London, Mile End Road, London E1 4NS, United Kingdom.",51.5234207,-0.0421617
"Magnetic Resonance Center, University of Florence, Via Luigi Sacconi 6, 50019 Sesto Fiorentino, Florence, Italy.",43.8217059,11.1935488
"Howard Hughes Medical Institute, Health Research Inc. at the Wadsworth Center, Empire State Plaza, Albany, New York 12201-0509, USA.",42.650347,-73.759688
"Department of Genetics, University of Wisconsin-Madison, Madison, Wisconsin 53706 USA.",43.076592,-89.4124875
"Department of Structural Biology, Max-Planck-Institute of Molecular Physiology, Dortmund, Germany.",51.4896462,7.40964
"Department of Microbiology, School of Dental Medicine, University of Pennsylvania, Philadelphia, PA, USA.",39.9525348,-75.2031937
"Max-Planck-Institut für Biochemie, Abteilung Membranbiochemie, Am Klopferspitz 18, 82152 Martinsried, Germany.",48.10503,11.4595788
"Hematology Division, Department of Medicine, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.",42.3360887,-71.1067067
"Division and Program in Human Genetics, Children's Hospital Research Foundation, Cincinnati, OH 45229, USA.",39.140891,-84.50086999999999
"The Salk Institute for Biological Studies, La Jolla, CA 92037, USA.",32.8873915,-117.2453427
"Howard Hughes Medical Institute, Department of Microbiology and Immunology, Stanford University School of Medicine, 299 Campus Drive, Fairchild D319, Stanford, CA 94305, USA.",37.4317671,-122.175133
"Unité de Chimie Organique et Médicinale, Université catholique de Louvain, Bâtiment Lavoisier, place Louis Pasteur 1, B-1348, Louvain-la-Neuve, Belgium.",50.66968749999999,4.6155909
"Max-Planck-Institut für Molekulare Physiologie, Abteilung Physikalische Biochemie, Otto-Hahn-Strasse 11, D-44225 Dortmund, Germany.",51.4896462,7.40964
"Department of Chemistry, University of Padua, via Marzolo 1, 35131 Padua, Italy.",45.4099449,11.8838999
"Department of Cell and Molecular Biology, Uppsala University, Biomedical Centre, Box 590, SE-751 24, Uppsala, Sweden.",59.84332389999999,17.5652226
"Department of Chemistry, University of Pennsylvania, Philadelphia, PA 19104, USA.",39.9507976,-75.192202
"Department of Microbiology and Immunology, Northwestern University, Feinberg School of Medicine, Chicago, Illinois 60611, USA.",41.8960678,-87.6168769
"Cardiovascular Research Institute, Department of Biochemistry and Biophysics, California Institute for Quantitative Biomedical Research, University of California, San Francisco, 1700 4th St., Box 2532, San Francisco, California 94143-2532, USA.",37.9759865,-122.5464801
"Dipartimento di Chimica, Universitá degli Studi di Napoli Federico II, Naples, Italy.",40.824734,14.1945487
"The Hospital for Sick Children, 555 University Avenue, Toronto, Ontario, Canada.",43.6573065,-79.3874268
"Institute for Molecular Bioscience, Australian Research Council Centre for Functional and Applied Genomics, The University of Queensland, Brisbane, QLD 4072, Australia.",-27.4981446,153.0098001
"High Throughput Screening Laboratory, University of Kansas, Lawrence, KS 66045, USA.",38.9543439,-95.2557961
"Laboratoire de Chimie et Biochimie des Substances Naturelles, UMR 5154 CNRS-MNHN, Département Régulations, Développement et Diversité Moléculaire, Muséum National d'Histoire Naturelle, 63 Rue Buffon, 75005 Paris, France.",48.8443425,2.3562101
"Institute for Cell and Molecular Biosciences, Faculty of Medical Sciences, University of Newcastle, Newcastle upon Tyne, UK.",54.98251699999999,-1.6218525
"Department of Biology and Biochemistry, University of Bath, England.",51.3776691,-2.3292006
"Departament d'Enginyeria Química, ETSEIB, Universitat Politècnica de Catalunya, Barclelona, Spain.",41.38479239999999,2.115638
"Centre for DNA Fingerprinting and Diagnostics, Nacharam, Hyderabad, India.",17.3840934,78.4757649
"Laboratory of Applied Structural Biology, Division of Applied Life Sciences, The Graduate School of Agriculture, Kyoto University, Uji, Japan.",35.0262444,135.7808218
"Center for Eukaryotic Structural Genomics, Department of Biochemistry, University of Wisconsin-Madison, USA.",43.0741306,-89.41199399999999
"Departamento de Física e Biofísica, Instituto de Biociências, UNESP, Distrito de Rubião Jr s/n, Botucatu-SP, Brazil.",-22.898056,-48.491389
"W. M. Keck Center for Computational Biology, Department of Biochemistry and Cell Biology, Rice University, Houston, Texas, USA.",29.7191448,-95.40111329999999
"Center for Advanced Biotechnology and Medicine (CABM) and Department of Chemistry and Chemical Biology, Rutgers University, Piscataway, New Jersey 08854, USA.",40.5240222,-74.4699378
"School of Pharmacy and The Institute of Infection, Immunity and Inflammation, Centre for Biomolecular Sciences, University of Nottingham, University Park, Nottingham, NG7 2RD, UK.",52.9416975,-1.1870956
"150 Jason Street, Arlington, Massachusetts 02476, USA.",42.4098619,-71.1644633
"Graduate School of Medicine, Kagawa University, Japan.",34.2926276,134.1235806
"Chemical and Screening Science, Wyeth Research, 200 Cambridge Park Drive, Cambridge, MA 02140, USA.",42.3953612,-71.14937789999999
"Bioscience Division, Los Alamos National Laboratory, NM 87545, USA.",35.8440582,-106.287162
"SLAC, Stanford University, Menlo Park, California, USA.",37.4201907,-122.2045513
"Department of Biochemistry and Molecular Biology, University of Arkansas for Medical Sciences, Little Rock, Arkansas 72205, USA.",34.74855300000001,-92.31996889999999
"Department of Biochemistry and Center in Molecular Toxicology, Vanderbilt University School of Medicine, 638 Robinson Research Building, 23rd and Pierce Avenues, Nashville, TN 37232-0146, USA.",36.1409323,-86.8026467
"Division of Molecular Biosciences, Imperial College London, South Kensington, London, UK.",51.49879970000001,-0.1748772
"York Structural Biology Laboratory, Department of Chemistry, University of York, York YO10 5YW, United Kingdom.",53.9484132,-1.0535047
"Department of Biochemistry and Molecular Biology, Oregon Health & Science University, Portland, Oregon 97239-3098, USA.",45.4999586,-122.6855083
"Discovery Research, GlaxoSmithKline, Five Moore Drive, Research Triangle Park, NC 27709, USA.",35.9274466,-78.8617222
"Department of Biochemistry, University of Texas Health Science Center, 7703 Floyd Curl Drive, San Antonio, Texas 78229, USA.",29.5074654,-98.57535209999999
"Section of Structural Biology, Institute of Cancer Research, Chester Beatty Laboratories, 237 Fulham Road, London SW3 6JB, United Kingdom.",51.489948,-0.174505
"Division of Applied Life Science, Environmental Biotechnology National Core Research Center, Gyeongsang National University, Jinju 660-701, Korea.",35.15404,128.098095
"Department of Biochemistry, University of Wisconsin-Madison, Madison, WI, 53726, USA.",43.0741306,-89.41199399999999
"Department of Biochemistry and Pharmacy, Abo Akademi University, Tykistökatu 6A, FIN-20520 Turku, Finland.",60.45098689999999,22.2776003
"Division of Structural Biology, Biozentrum, University of Basel, Klingelbergstr. 70, CH-4056 Basel, Switzerland.",47.5639202,7.579963900000001
"Gene Center and Department of Chemistry and Biochemistry, University of Munich (LMU), Feodor-Lynen-Str. 25, D-81377 Munich, Germany.",48.113739,11.4674715
"Molecular Biophysics Unit, Indian Institute of Science, CVRaman Avenue, Bangalore, Karnataka 560 012, India.",13.0175186,77.56968839999999
"Department of Biochemistry, McGill University, Montreal, Quebec, Canada H3A 1A4.",45.50478469999999,-73.5771511
"Graduate School of Pharmaceutical Sciences, Osaka University, Suita, Osaka 565-0871, Japan.",34.8220139,135.5244676
"Pharmaceutical Discovery Division, GPRD, Abbott Laboratories, Abbott Park, Illinois 60064-6098, USA.",42.3045306,-87.8871961
"Laboratory of Immunology and Cell Biology, Graduate School of Biostudies, Kyoto University, Yoshidakonoe-Cho, Sakyo-Ku, Kyoto 606-8501, Japan.",35.0262444,135.7808218
"Requimte, Departamento de Química, FCT-UNL, 2829-516 Caparica, Portugal, CIISA-Faculdade de Medicina Veterinária, Universidade Técnica de Lisboa, Avenida da Universidade Técnica, 1300-477 Lisboa, Portugal.",38.7140722,-9.1954627
"Department of Biochemistry, Physiology and Microbiology, Laboratory for Protein Biochemistry and Protein Engineering, Ghent University, Belgium.",51.0465619,3.727918099999999
"Laboratory for Thrombosis Research, IRC, KU Leuven Campus Kortrijk, E. Sabbelaan 53, 8500 Kortrijk, Belgium.",50.8072346,3.2958337
"Department of Biochemistry, Duke University Medical Center, Research Drive, Durham, NC 27710, USA.",36.0014258,-78.9382286
"Korea Research Institute of Bioscience and Biotechnology, Yusong, Daejon 305-600, Korea.",36.376901,127.3590282
"Chemical Biology Research Group, School of Applied Sciences, Northumbria University, Newcastle upon Tyne NE1 8ST, United Kingdom.",54.97689039999999,-1.6075951
"Astbury Centre for Structural Molecular Biology, School of Biochemistry & Molecular Biology, University of Leeds, UK.",53.80855889999999,-1.5532645
"Department of Medicine, Division of Infectious Diseases, UCLA School of Medicine, Center for Health Sciences, Los Angeles, CA 90095, USA.",34.06589400000001,-118.443361
"Institut de Biologie Structurale Jean-Pierre Ebel (CNRS/CEA/UJF), Laboratoire de Cristallographie Macromoléculaire, 41 rue Jules Horowitz, Grenoble 38027, France.",45.20720619999999,5.6970629
"Department of Biochemistry, Howard Hughes Medical Institute, Brandeis University, Waltham, MA 02454, USA.",42.364989,-71.258663
"Department of Biochemistry & Molecular Biology, University of Texas M.D. Anderson Cancer Center, Houston, Texas 77030, USA.",30.6107307,-96.34908809999999
"Department of Molecular Biology, Princeton University, Lewis Thomas Laboratory, Princeton, New Jersey 08544, USA.",40.3449518,-74.6539039
"Department of Biochemistry, Vanderbilt University, Nashville, Tennessee 37232-8725, USA.",36.1442951,-86.8009271
"Laboratoire de Physiologie Cellulaire Végétale, Département Réponse et Dynamique Cellulaires, CNRS Commissariat à l'Energie Atomique, 38054 Grenoble, France.",45.188529,5.724524
"Departament de Bioquímica i Biologia Molecular, Universitat de Barcelona, Spain.",41.386608,2.16402
"Life Science Group, National Synchrotron Radiation Research Center, Hsinchu 300, Taiwan.",24.7826329,120.994272
"Department of Biochemistry and Molecular Genetics, University of Illinois at Chicago, Chicago, Illinois 60607, USA.",41.8707911,-87.66693629999999
"Department of Applied Chemistry, Graduate School of Engineering, Osaka University, 2-1 Yamada-oka, Suita, Osaka 565-0871, Japan.",34.8220139,135.5244676
"Department of Biochemistry and Molecular Biophysics, Columbia University, 630 West 168th Street, Box 18, New York, NY 10032, USA.",40.84281259999999,-73.9427438
"Department of Structural Biology, R46Y, Building AP10, 100 Abbott Park Road, Abbott Park, IL 60064, USA.",42.3021153,-87.8915627
"School of Molecular and Microbial Sciences, The University of Queensland, Brisbane, QLD 4072, Australia.",-27.4954306,153.0120301
